electricity_usage,car_km,flights_short,flights_long,diet_type,shopping_freq,water_usage,carbon_footprint
127,1902,0,0,2,3,319,666.611
150,1410,1,0,1,13,284,827.556
590,1362,0,0,0,2,160,591.6400000000001
541,777,0,0,1,16,427,646.463
360,347,0,0,0,4,459,314.731
360,28,0,0,0,5,217,258.75299999999993
449,974,0,0,2,19,103,774.307
451,34,0,0,0,3,446,280.23400000000004
107,1541,0,0,0,12,176,524.724
419,1419,0,0,1,7,324,632.696
237,622,0,0,1,10,91,424.759
137,1317,0,0,0,18,90,551.75
210,588,1,0,2,4,99,696.6909999999999
579,1372,0,0,1,4,436,661.504
467,1170,0,0,2,2,208,652.012
319,1090,0,0,1,1,381,465.409
436,903,1,0,1,2,448,737.7520000000001
322,519,0,0,0,14,231,431.119
235,121,1,0,1,6,230,534.97
355,339,1,0,1,2,478,591.202
459,174,1,0,2,14,215,819.515
508,1923,0,0,1,10,281,800.489
428,1714,1,0,1,15,255,1024.855
549,596,0,0,2,12,404,673.4159999999999
562,450,0,0,0,1,99,386.931
533,556,1,0,0,19,457,829.173
550,1159,1,0,1,11,450,926.8499999999999
148,1878,0,0,1,6,195,599.515
391,1039,1,0,2,0,347,825.143
481,1356,0,0,0,13,194,654.966
423,1218,0,0,0,9,65,561.845
177,1519,0,1,0,2,134,1549.3459999999998
204,8,0,0,2,10,265,389.66499999999996
268,1851,0,0,2,19,101,873.669
316,333,0,0,2,14,85,540.0849999999999
477,1356,0,0,1,5,156,622.944
218,1016,0,0,0,17,268,517.172
289,326,0,0,1,12,472,410.828
354,14,0,0,1,14,386,394.954
469,838,1,0,2,2,458,838.702
365,1637,0,0,0,14,420,674.48
248,225,0,0,1,0,347,252.283
263,1448,0,0,0,9,303,542.7869999999999
239,1813,1,0,1,17,454,987.066
446,1431,0,0,2,7,117,744.573
587,112,0,0,1,11,236,481.064
357,1451,0,0,2,4,173,681.697
473,0,0,0,0,0,79,249.371
368,265,0,0,1,7,234,379.666
280,1514,1,0,1,4,338,813.442
259,1231,0,0,2,16,408,718.652
450,1645,0,0,2,14,102,858.918
499,1735,0,0,0,3,449,640.621
387,951,2,0,2,12,226,1174.7740000000001
387,1392,0,0,0,16,182,652.5780000000001
479,305,0,0,1,12,411,485.87899999999996
325,11,0,0,0,1,126,199.83399999999997
110,1368,0,0,0,3,399,403.391
109,1488,0,0,0,1,109,404.361
370,1723,0,0,1,11,416,713.744
372,1689,0,0,1,18,360,777.28
523,1517,0,0,2,17,140,894.32
501,1391,0,0,0,9,468,632.832
282,1869,0,0,1,4,347,635.363
556,936,0,0,0,10,374,574.086
252,419,0,0,0,0,329,242.601
587,888,0,0,0,2,248,496.372
414,1814,0,0,1,16,167,798.1830000000001
433,170,0,0,0,14,232,407.94800000000004
223,133,0,0,0,13,447,304.283
572,964,0,0,2,14,104,773.976
213,1450,0,0,0,15,320,582.34
377,1048,0,0,2,3,54,598.426
599,1553,0,0,0,18,150,793.5300000000001
513,1213,0,0,2,7,437,731.9929999999999
567,1164,0,0,1,5,335,623.955
312,1578,0,0,1,15,102,697.558
271,1869,0,0,0,2,267,560.023
387,1819,0,0,2,7,378,799.7420000000001
534,657,0,0,1,4,335,498.695
273,1338,0,0,0,4,289,474.861
212,1467,1,0,0,11,263,794.807
475,1342,0,0,2,0,153,669.277
504,1464,0,0,2,6,410,768.1700000000001
582,1115,1,0,0,10,413,871.157
221,178,0,0,2,9,271,420.859
131,1079,1,0,2,2,389,744.3209999999999
321,1178,1,0,1,7,397,793.993
218,1695,0,0,2,0,238,632.702
138,110,0,0,0,7,376,203.344
596,136,0,0,2,19,373,670.877
367,231,0,0,0,10,360,353.58
332,991,0,0,0,6,148,448.972
530,467,0,0,2,15,146,667.314
117,731,0,0,2,6,376,458.72400000000005
248,480,0,0,2,12,122,521.2579999999999
496,1091,0,0,1,9,305,619.265
248,813,0,0,1,16,280,529.28
225,1272,0,0,2,2,219,570.871
491,993,0,0,0,6,382,518.258
401,322,0,0,2,10,206,534.674
459,921,0,0,1,12,468,601.192
337,903,0,0,1,4,478,466.442
234,1541,1,0,2,18,271,1038.919
250,1999,0,0,0,14,413,698.5169999999999
335,1815,0,0,0,0,395,557.255
323,1455,0,0,1,4,148,567.992
302,1510,0,0,1,12,269,651.261
355,605,0,0,1,9,462,464.25800000000004
185,428,0,0,0,4,293,255.937
249,1292,1,0,1,0,308,715.7520000000001
334,1732,0,0,1,9,490,681.09
444,1560,1,0,0,17,243,970.667
121,147,0,0,1,7,424,254.036
447,1141,0,0,1,19,199,707.7310000000001
384,849,0,0,2,2,416,554.8240000000001
368,366,0,0,1,18,204,509.596
565,849,0,0,2,18,71,787.739
357,1089,0,0,1,1,165,479.225
128,1993,2,0,1,16,162,1213.8180000000002
312,812,0,0,2,15,482,647.778
562,1393,0,0,1,9,260,706.98
535,174,0,0,2,15,73,610.157
382,1854,0,0,1,4,332,674.2280000000001
149,587,1,0,2,19,341,823.049
194,494,1,0,2,2,412,653.9879999999999
562,972,2,0,1,2,450,1054.49
598,1137,0,0,1,1,105,589.505
506,1134,0,1,2,3,315,1772.155
187,1784,0,0,0,17,103,656.267
143,1462,0,0,1,1,386,465.934
560,1738,0,0,1,5,157,734.213
377,1170,1,0,0,2,251,714.599
270,34,0,0,0,2,251,192.45899999999997
520,998,0,0,2,1,471,632.239
288,1332,0,0,1,2,386,510.834
452,537,0,0,2,16,432,661.128
283,749,0,0,1,13,267,501.06300000000005
102,1037,0,0,0,6,292,362.868
290,373,0,0,2,5,403,450.027
217,556,0,0,1,7,437,376.273
118,1451,0,0,1,18,227,621.803
122,1751,0,0,0,18,110,632.4300000000001
512,232,0,0,0,11,454,425.526
129,704,0,0,1,4,85,335.745
394,562,1,0,0,4,407,621.543
207,938,0,0,0,13,95,455.39500000000004
466,886,0,0,2,16,144,734.2160000000001
380,725,0,0,1,15,376,557.984
227,1686,1,0,2,3,93,913.3770000000001
328,1463,0,0,0,7,369,553.681
210,1525,0,0,1,2,275,515.6750000000001
235,1298,0,1,0,4,195,1550.055
461,1873,0,0,0,6,318,681.082
285,75,0,0,1,17,62,405.258
243,438,0,0,0,7,74,310.326
171,1755,0,0,2,10,310,725.6099999999999
228,1883,0,0,1,13,177,703.953
463,1979,0,0,0,17,88,811.052
360,698,0,0,0,12,206,462.65399999999994
102,1312,0,0,0,5,413,408.957
548,914,0,0,1,12,234,635.066
487,1563,0,0,2,0,223,719.1469999999999
203,890,0,1,0,10,466,1517.454
582,691,0,0,0,6,443,496.627
323,252,0,0,0,9,235,328.175
419,1149,0,0,1,1,330,518.75
461,1200,1,0,0,15,123,884.727
453,1060,0,0,0,4,344,495.356
590,409,0,0,0,15,65,530.1850000000001
572,1634,1,0,1,15,237,1069.173
109,1633,2,0,2,14,461,1216.529
504,126,1,0,1,8,221,668.869
483,1506,1,0,2,0,235,956.175
401,1191,0,0,2,8,81,687.349
330,591,0,0,1,10,112,457.808
318,293,0,0,0,4,398,285.74199999999996
510,1868,0,0,2,5,350,840.9499999999999
165,1661,0,0,0,7,358,524.722
524,1366,0,0,2,14,238,835.422
211,1019,0,0,0,15,355,495.615
112,309,0,0,0,17,460,332.98
492,661,0,0,1,11,75,549.515
599,527,0,0,0,3,436,440.904
519,539,0,0,2,15,395,679.3349999999999
185,418,0,0,0,10,88,312.092
333,443,0,0,0,6,242,340.638
189,684,0,0,0,14,212,408.088
413,1581,1,0,2,16,102,1100.578
153,839,1,0,2,14,223,824.0669999999999
111,235,0,0,2,9,245,385.825
308,1462,0,0,0,3,260,504.09999999999997
561,213,1,1,1,16,327,1891.163
113,84,0,0,2,3,237,296.393
220,793,0,0,0,10,439,404.951
517,1767,0,0,2,3,357,803.7529999999999
536,84,1,0,1,11,380,705.34
476,1944,0,0,0,9,263,731.087
119,1512,0,0,2,13,378,685.7820000000002
174,64,0,0,2,17,78,456.582
499,1669,0,0,1,5,220,695.36
342,662,0,0,2,4,171,517.579
322,626,1,0,0,1,467,574.643
169,63,1,0,0,12,208,505.45200000000006
411,1366,0,0,1,13,135,677.035
310,938,0,0,1,2,351,440.959
200,1898,0,0,1,10,53,664.077
285,918,0,0,0,3,51,383.759
231,1375,0,0,1,12,182,593.658
210,1181,0,0,2,7,351,597.5590000000001
480,1612,0,0,2,7,128,795.152
231,490,0,0,0,12,196,366.784
119,1681,0,0,2,9,215,678.115
493,1878,0,0,1,12,364,805.936
123,1486,0,0,2,12,287,671.443
326,1248,0,0,1,16,377,649.913
253,1940,0,0,2,5,325,747.185
392,312,1,0,0,1,253,539.317
329,614,0,0,1,16,102,521.898
568,918,0,0,2,11,156,733.5640000000001
409,1882,0,0,0,5,104,649.1160000000001
587,812,0,0,2,4,295,651.595
458,939,0,0,0,4,472,474.40799999999996
504,1489,0,0,2,8,426,793.314
301,1111,0,0,1,2,213,470.537
137,1906,0,0,1,19,491,733.159
529,1326,0,0,1,4,64,627.956
359,679,0,0,1,6,50,447.03000000000003
287,434,0,0,1,11,400,420.94000000000005
156,681,0,0,2,6,186,463.394
528,1158,0,0,2,9,200,745.16
119,1073,0,0,2,7,229,536.6410000000001
372,1455,0,0,2,16,459,811.371
218,339,0,0,1,4,281,301.889
170,346,0,0,0,14,237,332.733
103,645,0,0,1,8,67,352.863
320,1370,0,0,2,10,274,710.866
113,648,0,0,1,12,154,398.446
102,244,0,0,1,17,255,363.935
315,108,0,0,1,16,235,416.015
328,1848,0,0,0,8,114,638.386
435,1822,0,0,1,9,382,740.538
285,532,0,0,1,4,421,369.889
154,1113,0,0,0,10,256,439.584
599,295,1,0,1,14,278,803.0819999999999
487,111,2,0,1,1,118,837.802
475,1836,1,0,1,19,191,1108.419
353,1612,0,0,1,13,255,702.955
123,1200,0,0,1,4,223,433.667
261,342,0,0,2,5,246,430.234
257,1683,0,0,1,14,380,687.9599999999999
181,100,0,0,0,3,465,180.20499999999998
502,1781,0,0,1,9,356,760.244
258,628,0,0,2,18,246,616.1740000000001
287,1627,0,0,0,8,277,578.4330000000001
159,1424,1,0,0,9,320,744.46
502,27,0,0,1,3,486,350.61400000000003
404,936,0,0,2,3,248,589.112
418,1985,0,0,1,5,374,725.9259999999999
465,1560,0,0,2,7,64,777.876
310,57,0,0,2,15,335,494.615
505,1521,0,0,1,7,383,689.747
251,296,0,0,2,15,457,518.733
208,133,1,0,1,5,265,516.345
175,1354,0,0,2,16,84,705.0559999999999
129,248,0,0,0,0,118,154.842
413,1020,0,0,1,18,445,661.465
585,549,0,0,2,17,261,727.849
216,901,0,0,0,16,95,481.77500000000003
514,1964,0,0,0,16,431,822.5590000000001
455,1098,0,0,0,11,297,573.373
291,1677,0,0,0,11,469,621.841
118,833,0,0,1,5,134,367.36600000000004
531,1191,0,0,2,6,97,722.0930000000001
272,770,0,0,0,7,280,390.76
327,1526,0,0,2,2,116,663.584
449,1908,0,0,2,16,487,934.5630000000001
282,1378,0,0,2,7,138,665.2819999999999
212,1248,0,0,1,10,268,541.052
282,1687,0,0,1,19,469,750.061
580,1554,0,0,0,17,101,775.309
245,145,0,0,2,15,71,482.539
418,1983,1,0,1,12,471,1046.3990000000001
215,1264,0,0,1,8,148,524.432
212,1907,0,0,1,18,495,754.8950000000001
350,892,0,0,0,6,498,439.88199999999995
575,343,0,0,1,16,180,571.72
350,1772,0,0,2,7,137,772.633
402,1058,0,0,1,7,185,552.105
558,701,0,0,1,2,423,498.367
412,0,0,0,0,15,88,373.83199999999994
217,152,0,0,2,11,67,432.14300000000003
400,428,0,0,1,14,154,494.98600000000005
260,1968,0,0,2,3,436,736.7239999999999
500,507,0,0,2,6,195,573.155
297,1149,0,0,1,10,385,558.005
359,490,0,0,0,4,273,341.23699999999997
247,1505,0,0,2,12,166,726.234
339,344,0,0,1,10,50,411.63
146,1935,0,0,2,4,166,689.814
574,1761,0,0,2,7,433,867.177
498,220,1,0,2,16,75,863.8349999999999
297,1938,0,0,1,10,485,716.705
146,1942,0,0,2,18,61,830.269
177,722,0,0,2,17,343,591.827
223,1048,0,0,0,9,390,446.77
174,527,0,0,1,4,218,320.442
458,1205,1,0,1,0,102,784.278
236,1522,0,0,2,16,318,766.382
189,840,0,0,0,16,297,460.053
499,1664,0,1,2,0,177,1843.9730000000002
424,1065,0,0,2,0,125,592.2049999999999
599,1938,1,0,1,8,318,1072.0420000000001
160,480,0,0,0,3,195,244.95499999999998
237,929,0,0,2,8,452,569.408
149,1871,1,0,1,13,452,920.848
358,1771,0,0,2,14,97,845.4330000000001
560,871,0,0,2,15,248,761.632
206,1462,0,0,0,15,120,580.0000000000001
212,1425,0,1,0,12,461,1648.1889999999999
449,1569,0,0,0,13,141,683.649
353,344,0,0,2,8,452,501.128
217,1916,0,1,0,8,258,1706.662
592,44,0,0,1,3,391,390.959
297,1669,0,0,2,9,388,752.0319999999999
436,20,0,0,0,2,97,257.993
464,1657,0,0,2,8,78,806.982
150,1093,0,0,2,18,225,663.625
344,1887,0,1,1,15,68,1872.4920000000002
502,872,0,0,1,15,404,638.876
525,47,0,0,1,16,96,490.76399999999995
134,1514,0,0,2,17,394,732.6260000000001
401,550,1,0,2,9,109,819.401
509,286,0,0,1,18,225,553.005
598,1001,0,0,2,14,304,794.096
168,1033,0,0,1,14,453,521.2370000000001
448,541,0,0,1,10,278,498.862
419,755,0,0,0,7,196,448.744
520,273,0,0,1,15,347,526.123
567,955,0,0,0,9,382,572.578
148,599,0,0,1,8,288,364.552
504,1779,0,0,2,14,381,910.909
173,380,0,0,0,4,482,242.998
291,1352,0,0,2,19,448,786.652
360,478,0,0,2,1,237,458.933
455,14,1,0,1,15,373,697.257
169,515,0,0,1,17,384,447.43600000000004
189,190,0,0,2,15,258,469.702
359,1191,0,0,1,4,460,533.12
225,1544,0,1,1,0,124,1604.416
330,620,0,0,1,18,232,544.688
394,1160,0,0,2,9,136,688.7040000000001
597,153,0,0,0,12,320,454.21999999999997
518,1411,0,0,0,10,229,651.821
228,1232,0,0,2,14,464,686.336
379,271,0,0,1,1,294,326.026
412,142,0,0,1,5,395,354.995
199,1634,0,0,0,10,56,560.884
425,1912,0,0,2,14,318,903.7620000000001
396,1843,0,0,2,8,487,819.3030000000001
281,1092,0,0,1,11,62,546.9780000000001
273,246,1,0,1,3,453,547.937
415,1284,0,0,1,13,275,663.575
463,787,0,0,2,2,315,574.695
287,78,0,1,0,16,291,1448.7589999999998
156,1681,0,0,2,12,429,725.581
130,622,0,0,2,7,229,451.061
183,1793,1,0,2,11,470,999.69
251,1628,0,0,0,11,229,593.081
572,524,0,0,1,11,175,556.615
135,771,0,0,1,1,332,323.888
312,937,0,0,2,9,467,612.643
513,1644,0,0,2,8,405,827.905
507,1353,0,0,0,0,239,535.6909999999999
463,1212,1,0,0,3,65,767.445
205,1118,0,0,1,13,364,542.976
513,616,1,0,2,15,70,939.29
441,1031,2,0,0,17,65,1112.005
319,66,0,0,0,1,318,210.04199999999997
490,1519,0,0,2,5,82,760.3380000000001
262,190,0,0,2,2,231,370.11899999999997
538,1389,1,0,2,19,118,1144.822
319,767,0,0,2,18,460,671.52
369,520,0,0,2,12,101,579.889
219,989,0,0,2,16,114,650.8059999999999
493,1140,0,0,0,13,349,618.2009999999999
435,266,0,0,2,10,463,540.067
499,1634,0,0,1,15,456,790.484
281,484,0,0,2,10,384,518.276
578,1532,1,0,1,17,277,1071.653
205,1321,0,0,1,1,271,462.739
316,1932,0,0,1,7,321,692.009
304,1187,0,0,2,13,488,699.472
169,375,0,0,2,1,67,356.583
143,652,1,0,1,12,267,662.863
428,1291,0,2,2,9,322,2930.858
400,548,0,0,0,7,357,400.81300000000005
327,1097,0,0,0,6,222,468.738
283,1531,0,0,0,12,105,596.005
206,72,0,0,0,18,398,334.502
183,307,0,0,2,14,487,482.643
437,198,0,0,1,1,58,333.662
349,1153,0,0,2,4,450,621.23
462,1781,0,0,0,18,332,783.2280000000001
540,1847,0,0,2,0,342,799.278
120,571,0,0,2,6,71,425.23900000000003
295,790,1,0,0,17,121,752.989
277,1638,0,0,1,0,471,548.1790000000001
516,1831,1,0,2,0,404,1036.556
574,1855,0,0,2,6,377,875.473
106,1510,0,0,0,16,221,558.509
169,1876,0,1,1,5,172,1697.728
226,1174,0,0,0,19,140,570.98
498,1692,0,1,0,11,273,1810.017
565,1229,0,0,2,19,341,876.169
259,178,0,0,1,14,403,388.007
347,196,1,0,0,12,301,607.649
302,734,0,0,2,11,458,587.762
247,88,1,0,0,1,347,434.463
571,798,0,0,2,17,416,773.1640000000001
242,1457,1,0,1,3,305,775.785
531,787,0,0,0,9,62,520.978
298,747,0,0,1,10,489,478.961
504,1206,0,0,1,5,384,606.336
525,208,0,0,2,5,167,513.6030000000001
253,492,0,0,0,8,484,339.01599999999996
591,1153,0,0,0,19,227,720.863
475,664,0,0,2,12,357,655.5129999999999
483,1036,0,0,2,4,210,651.9499999999999
241,1657,0,0,1,5,144,583.916
412,870,0,0,0,3,458,431.162
264,731,0,0,0,5,417,360.833
413,1129,0,0,2,17,363,772.527
120,1398,0,0,2,12,217,651.953
181,1605,0,0,2,2,136,618.244
168,1730,0,0,0,9,471,560.799
230,697,1,0,0,3,52,566.468
186,1122,1,0,1,14,421,796.309
317,593,0,0,2,11,65,562.325
520,1610,1,0,1,14,179,1032.0110000000002
571,885,0,0,0,9,72,557.468
404,851,0,0,1,11,147,551.203
502,1215,2,0,1,7,207,1125.7030000000002
470,324,0,0,1,2,288,384.792
444,978,0,0,2,6,59,642.611
440,1749,0,0,0,17,370,757.9300000000001
483,1850,1,0,2,2,71,1043.499
495,955,0,0,1,14,357,642.1129999999999
544,1490,0,1,2,1,416,1840.224
524,893,0,0,0,14,233,590.777
260,1390,1,0,0,12,466,811.394
277,1341,0,0,1,19,266,676.934
216,143,1,0,1,9,263,561.6869999999999
295,383,0,0,2,7,385,473.965
482,215,0,0,0,15,207,447.303
589,1384,0,0,0,15,259,726.5110000000001
426,323,0,0,2,1,457,457.633
185,1038,1,1,0,8,182,1766.9379999999999
388,216,1,0,1,7,102,627.0780000000001
180,1515,0,0,1,10,278,581.102
251,950,0,0,2,0,232,497.50800000000004
160,1570,0,0,2,10,72,681.8480000000001
160,182,0,0,2,17,155,474.995
453,269,1,0,1,14,140,735.3199999999999
127,944,0,0,2,8,168,523.6519999999999
541,1490,0,0,0,8,187,656.903
142,869,0,0,2,0,169,434.961
268,1635,0,1,0,6,210,1651.45
522,1542,0,0,1,11,257,739.953
185,1565,0,0,0,9,398,534.282
276,466,0,0,0,18,367,442.423
116,304,0,0,0,15,387,313.003
197,1167,0,0,1,5,204,467.976
553,110,0,0,0,10,312,407.068
593,1013,0,0,0,18,405,685.3050000000001
297,231,0,0,2,18,204,552.7760000000001
197,1714,0,1,2,17,379,1898.951
164,1607,1,0,2,14,443,984.2669999999999
429,1745,0,0,0,15,362,732.4380000000001
440,1755,1,0,0,13,335,968.8149999999999
104,1615,0,0,1,7,308,539.4520000000001
101,1523,0,0,0,7,206,468.874
121,594,0,0,0,1,63,230.187
211,1577,0,0,1,5,126,555.154
156,1296,0,0,0,12,388,498.212
165,1726,0,0,1,12,458,638.622
429,172,0,0,1,11,443,428.56700000000006
197,972,0,0,2,1,384,490.596
243,1030,0,0,0,19,269,550.481
467,1178,0,0,2,11,281,744.269
534,1545,1,0,0,16,482,997.6179999999999
224,545,0,0,2,5,343,456.167
266,547,0,0,1,6,191,382.839
185,1944,0,1,1,5,300,1719.2
175,517,0,0,1,3,463,311.06699999999995
443,1943,1,0,1,8,345,1007.7650000000001
594,913,1,0,0,4,189,773.7810000000001
523,214,0,0,0,9,191,404.179
393,133,0,0,2,14,178,533.262
543,284,0,0,0,7,373,408.21700000000004
158,1149,1,0,0,3,354,629.3460000000001
237,1944,0,0,2,4,67,728.943
198,1462,0,0,1,6,292,538.1880000000001
291,1872,1,0,2,5,213,998.537
342,685,0,0,2,12,369,603.961
418,1175,0,0,1,18,145,691.8649999999999
148,330,0,0,2,9,77,418.85299999999995
547,1561,0,0,2,14,279,884.451
131,1406,1,0,2,2,465,810.405
490,1138,0,0,0,17,74,654.066
376,893,0,0,1,13,224,568.536
119,1505,0,0,1,2,453,475.057
253,1307,0,0,2,10,210,669.5500000000001
482,898,2,0,0,9,79,1022.751
167,1098,1,0,1,16,214,801.666
465,1189,0,0,1,12,257,655.413
471,1212,0,0,2,1,486,654.594
313,77,0,0,2,12,151,468.219
242,946,0,0,2,18,422,674.638
475,1625,0,0,1,4,155,665.895
331,687,0,0,2,15,379,629.8309999999999
312,20,1,0,2,9,118,676.102
178,565,1,0,2,11,57,748.273
313,1207,0,0,0,19,172,614.408
215,1894,0,0,2,12,402,792.7180000000001
191,1245,0,0,1,15,150,580.57
369,826,0,0,2,0,50,520.6300000000001
510,1351,0,0,1,8,400,668.0
480,178,0,0,0,15,56,437.704
588,1811,0,0,0,18,367,842.4630000000001
267,1135,0,0,2,14,160,680.58
157,1759,0,0,1,17,392,691.268
383,1749,0,0,2,11,235,822.775
125,1082,0,0,2,13,265,601.285
468,1350,0,0,1,2,392,590.088
546,904,0,0,1,3,172,541.668
165,1644,0,0,1,5,250,550.35
508,1920,0,0,1,15,57,847.873
347,668,0,0,1,12,113,500.35699999999997
353,190,0,0,0,11,185,347.925
486,1223,0,0,0,11,436,612.644
555,1335,0,0,0,1,432,563.988
143,707,0,0,1,12,235,423.57500000000005
196,1058,0,0,1,2,176,415.504
141,378,0,0,1,12,465,359.005
599,386,0,0,2,1,421,542.569
326,1781,0,0,0,18,98,724.002
361,236,0,0,0,8,215,330.755
266,615,0,0,2,19,435,628.635
535,1542,0,0,2,0,176,734.684
378,282,0,0,0,12,442,389.138
188,0,0,0,1,1,351,192.11899999999997
478,1754,2,0,0,14,370,1244.8899999999999
277,463,0,0,1,18,226,490.974
526,1253,0,0,0,15,252,673.788
502,966,0,0,0,10,206,555.894
296,171,1,0,2,14,395,752.0749999999999
406,1110,0,0,2,5,268,644.932
366,1576,0,0,1,13,334,701.926
367,1146,0,0,1,5,338,536.3820000000001
173,842,0,0,0,18,77,471.753
107,1321,1,0,2,4,400,802.74
507,1908,0,0,1,10,132,795.728
575,1952,0,0,1,3,161,763.349
396,689,0,0,1,8,203,485.947
263,574,0,0,0,8,419,359.031
584,1507,0,0,1,16,78,807.3820000000001
184,164,0,0,1,7,444,284.076
171,1722,0,0,2,14,262,758.578
154,382,0,0,2,8,151,422.43899999999996
492,208,1,0,2,4,467,742.443
146,1762,1,0,0,3,409,747.4010000000001
498,1455,1,0,2,19,263,1142.5269999999998
531,1412,0,0,2,17,353,878.5970000000001
337,1583,0,0,2,8,204,739.976
203,223,0,0,2,2,429,353.721
309,2,0,0,1,8,249,312.421
141,371,0,0,0,8,217,265.373
415,1710,0,0,1,3,287,648.8829999999999
567,1469,1,0,1,6,208,943.812
553,610,0,0,0,6,242,466.438
367,115,0,0,1,7,216,349.084
485,1293,0,0,2,0,275,664.775
362,446,1,0,0,8,416,624.984
435,1391,1,0,1,11,300,923.6
486,1276,0,0,1,5,329,612.2810000000001
464,1340,0,0,2,12,270,785.31
358,414,0,0,1,4,72,373.808
382,1118,0,0,1,18,238,666.182
213,1808,0,0,1,0,460,555.1999999999999
462,891,0,0,0,17,321,595.129
139,1047,0,0,0,7,478,392.082
585,1651,0,0,1,7,76,746.5840000000001
516,662,1,0,1,14,438,843.062
319,1873,0,0,2,18,492,893.008
228,1073,0,1,0,9,259,1552.691
107,1525,1,0,0,15,84,800.696
200,717,0,0,0,10,247,379.623
515,1521,0,0,1,11,223,732.507
479,1358,0,0,2,15,267,825.183
275,1102,2,0,2,15,105,1186.845
206,1605,0,0,1,19,432,701.408
200,1050,0,0,1,2,201,415.809
359,270,1,0,2,8,443,738.7669999999999
577,561,0,0,2,7,87,625.323
553,803,0,0,0,9,247,535.083
465,246,1,0,1,12,481,718.829
345,1799,0,0,0,17,58,725.2220000000001
374,1614,0,0,2,12,227,801.923
131,386,0,0,0,12,374,305.586
236,701,0,0,2,14,225,581.3449999999999
111,558,0,0,2,12,472,482.468
494,972,0,0,0,15,310,604.67
401,1384,0,0,1,7,133,616.417
474,1889,1,0,0,18,188,1058.5720000000001
115,983,0,1,0,9,291,1487.519
228,1511,1,0,1,11,365,861.245
162,351,0,0,1,13,204,370.076
208,1724,0,0,0,5,270,534.59
474,1951,0,0,2,8,184,870.9359999999999
120,1279,0,0,0,6,237,418.33299999999997
257,1245,0,0,2,5,227,608.9830000000001
368,1907,0,0,1,0,116,637.004
261,752,0,0,1,13,118,491.082
359,780,0,0,2,5,488,561.172
511,1024,0,0,0,11,126,580.5540000000001
201,545,0,0,1,16,449,457.461
322,1469,0,0,2,4,423,672.847
158,78,0,0,2,10,61,382.509
346,1259,0,0,0,4,332,490.108
227,333,0,0,2,11,295,474.59499999999997
382,888,0,0,2,2,286,560.6139999999999
424,1372,2,0,0,8,301,1085.189
124,1121,0,0,1,5,466,430.47400000000005
230,1105,0,0,1,1,256,429.904
452,501,1,0,1,1,390,653.55
295,1990,0,0,2,11,157,833.313
380,1500,0,0,2,7,258,731.922
503,1950,0,0,0,1,360,664.5
517,1727,1,0,2,8,357,1095.753
253,764,0,1,2,15,342,1712.138
481,920,0,0,1,14,162,627.478
232,549,0,0,2,13,425,541.065
326,13,0,0,2,19,64,530.096
288,391,0,0,2,3,389,432.66099999999994
575,1370,0,0,0,3,132,596.688
576,309,0,0,2,10,114,604.746
364,385,0,0,0,17,52,450.348
471,1232,0,0,1,4,410,587.9100000000001
585,1380,0,0,2,1,285,734.2650000000001
533,973,0,0,0,14,438,612.402
233,1624,0,0,1,10,442,626.638
310,1591,1,0,2,16,178,1060.0020000000002
159,1117,0,0,0,15,296,492.844
527,1116,0,0,0,14,284,637.096
476,339,0,0,1,2,79,388.431
494,596,0,0,2,19,120,717.7600000000001
549,1468,0,0,2,14,197,865.9530000000001
530,756,1,0,2,18,142,1005.078
463,1045,1,0,0,12,332,826.4480000000001
463,290,0,0,2,15,266,604.854
556,1508,0,1,0,11,287,1797.703
312,1807,0,0,0,16,276,704.9240000000001
315,305,0,0,1,15,268,445.71199999999993
325,633,0,0,0,8,368,396.41200000000003
569,1151,0,0,1,5,386,622.6540000000001
230,624,0,0,1,18,80,502.12
175,938,0,0,2,12,452,585.168
575,1296,0,0,1,7,163,672.167
385,847,0,0,2,11,151,642.4590000000001
573,441,0,0,1,8,142,510.13800000000003
595,502,0,0,0,3,256,432.6039999999999
376,129,0,0,2,12,495,508.175
255,1155,0,0,0,1,440,402.06
347,596,0,0,2,2,278,487.442
317,1958,0,0,0,4,470,618.97
289,1505,0,0,1,17,120,693.46
516,861,0,0,2,13,391,722.4390000000001
568,1413,1,0,2,1,185,982.825
262,592,0,0,2,14,490,572.85
279,998,1,0,1,7,333,739.7769999999999
133,324,1,1,0,15,387,1674.1429999999998
140,1092,0,0,1,2,400,400.8
406,1683,1,0,1,19,66,1047.714
530,447,0,0,1,19,264,604.376
437,1551,0,0,0,4,444,587.736
413,818,0,0,1,3,448,471.092
174,1640,0,0,2,11,463,715.247
540,1188,0,0,1,18,293,747.0369999999999
378,1511,0,0,0,14,144,652.2560000000001
275,1736,0,0,2,12,170,784.23
483,708,0,0,0,4,55,434.955
249,1449,0,0,1,11,317,607.233
372,1720,0,0,0,18,136,731.464
424,1857,1,0,2,1,238,1011.6220000000001
207,264,0,0,0,6,152,251.108
238,1898,0,0,2,4,153,720.9369999999999
449,611,0,0,2,19,469,705.001
370,1365,0,0,1,10,340,631.4599999999999
446,831,1,0,1,17,116,874.564
518,1749,1,0,2,17,155,1188.755
388,1301,0,0,0,6,297,535.833
311,673,0,0,2,9,397,558.793
480,1462,0,0,1,19,256,786.304
371,156,0,0,0,13,254,369.306
517,1445,0,0,2,19,368,899.452
165,250,0,0,1,19,132,410.488
